uk;V1_1;V1_2;V1_3;V1_4;V1_5;V1_6;V1_7;V1_8;V1_9;V1_10;V1_11;V1_12;V1_13;V1_14;V1_15;V1_16;V1_17;V1_18;V1_19;V1_20;V1_21
"EX_gdl(e)";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"EX_glc__D";0.0649067026335424;0.0714021584048902;0.077897614176238;0.0843930699475858;0.0903811739187715;0.0903811739187715;0.0903811739187715;0.0903811739187715;0.0903811739187715;0.0903811739187715;0.0903811739187715;0.0903811739187715;0.0903811739187715;0.0903811739187715;0.0903811739187715;0.0903811739187715;0.0903811739187715;0.0903811739187715;0.0903811739187715;0.0903811739187715;0.0903811739187715
"EX_gln-L(e)";0.0649067026335424;0.0714021584048902;0.077897614176238;0.0843930699475858;0.0903811739187715;0.0903811739187715;0.0903811739187715;0.0903811739187715;0.0903811739187715;0.0903811739187715;0.0903811739187715;0.0903811739187715;0.0903811739187715;0.0903811739187715;0.0903811739187715;0.0903811739187715;0.0903811739187715;0.0903811739187715;0.0903811739187715;0.0903811739187715;0.0903811739187715
"EX_glu-L(e)";0.0649067026335424;0.0714021584048902;0.077897614176238;0.0843930699475858;0.0903811739187715;0.0903811739187715;0.0903811739187715;0.0903811739187715;0.0903811739187715;0.0903811739187715;0.0903811739187715;0.0903811739187715;0.0903811739187715;0.0903811739187715;0.0903811739187715;0.0903811739187715;0.0903811739187715;0.0903811739187715;0.0903811739187715;0.0903811739187715;0.0903811739187715
"EX_glucu(e)";0.0649067026335423;0.0714021584048903;0.077897614176238;0.0843930699475857;0.0903811739187715;0.0903811739187715;0.0903811739187715;0.0903811739187715;0.0903811739187715;0.0903811739187715;0.0903811739187715;0.0903811739187715;0.0903811739187715;0.0903811739187715;0.0903811739187715;0.0903811739187715;0.0903811739187715;0.0903811739187715;0.0903811739187715;0.0903811739187715;0.0903811739187715
"EX_gly(e)";0.0649067026335424;0.07140215840489;0.0778976141762381;0.0843930699475853;0.0903811739187715;0.0903811739187715;0.0903811739187715;0.0903811739187714;0.0903811739187714;0.0903811739187715;0.0903811739187715;0.0903811739187715;0.0903811739187715;0.0903811739187715;0.0903811739187715;0.0903811739187715;0.0903811739187715;0.0903811739187715;0.0903811739187715;0.0903811739187715;0.0903811739187715
"EX_h2o";0.0649067026335424;0.07140215840489;0.0778976141762383;0.0843930699475858;0.0903811739187715;0.0903811739187715;0.0903811739187715;0.0903811739187715;0.0903811739187715;0.0903811739187715;0.0903811739187715;0.0903811739187715;0.0903811739187715;0.0903811739187715;0.0903811739187715;0.0903811739187715;0.0903811739187714;0.0903811739187715;0.0903811739187715;0.0903811739187715;0.0903811739187715
"EX_hb(e)";0.0649067026335423;0.07140215840489;0.0778976141762383;0.0843930699475856;0.0903811739187715;0.0903811739187714;0.0903811739187715;0.0903811739187714;0.0903811739187714;0.0903811739187715;0.0903811739187715;0.0903811739187715;0.0903811739187715;0.0903811739187715;0.0903811739187715;0.0903811739187715;0.0903811739187715;0.0903811739187715;0.0903811739187715;0.0903811739187715;0.0903811739187714
"EX_his(e)";0.0649067026335423;0.07140215840489;0.077897614176238;0.0843930699475858;0.0903811739187715;0.0903811739187715;0.0903811739187715;0.0903811739187715;0.0903811739187715;0.0903811739187715;0.0903811739187715;0.0903811739187715;0.0903811739187715;0.0903811739187715;0.0903811739187715;0.0903811739187715;0.0903811739187715;0.0903811739187715;0.0903811739187715;0.0903811739187715;0.0903811739187715
"EX_i(e)";0.0649067026335424;0.0714021584048901;0.077897614176238;0.0843930699475858;0.0903811739187715;0.0903811739187715;0.0903811739187715;0.0903811739187715;0.0903811739187715;0.0903811739187715;0.0903811739187715;0.0903811739187715;0.0903811739187715;0.0903811739187715;0.0903811739187715;0.0903811739187715;0.0903811739187715;0.0903811739187715;0.0903811739187715;0.0903811739187715;0.0903811739187715
"EX_ile(e)";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"EX_ins(e)";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"EX_ins4p(e)";0.0649067026335423;0.0714021584048903;0.077897614176238;0.0843930699475857;0.0903811739187715;0.0903811739187715;0.0903811739187715;0.0903811739187715;0.0903811739187715;0.0903811739187715;0.0903811739187715;0.0903811739187715;0.0903811739187715;0.0903811739187715;0.0903811739187715;0.0903811739187715;0.0903811739187715;0.0903811739187715;0.0903811739187715;0.0903811739187715;0.0903811739187715
"EX_lac__L_e";0.0649067026335423;0.07140215840489;0.077897614176238;0.0843930699475855;0.0903811739187715;0.0903811739187715;0.0903811739187715;0.0903811739187715;0.0903811739187715;0.0903811739187715;0.0903811739187715;0.0903811739187715;0.0903811739187715;0.0903811739187715;0.0903811739187715;0.0903811739187715;0.0903811739187715;0.0903811739187715;0.0903811739187715;0.0903811739187715;0.0903811739187715
"EX_lald__D(e)";0.0649067026335424;0.07140215840489;0.0778976141762379;0.0843930699475858;0.0903811739187715;0.0903811739187715;0.0903811739187715;0.0903811739187715;0.0903811739187715;0.0903811739187715;0.0903811739187715;0.0903811739187715;0.0903811739187715;0.0903811739187715;0.0903811739187715;0.0903811739187715;0.0903811739187715;0.0903811739187715;0.0903811739187715;0.0903811739187715;0.0903811739187715
