uk;V1_1;V1_2;V1_3;V1_4;V1_5;V1_6;V1_7;V1_8;V1_9;V1_10;V1_11;V1_12;V1_13;V1_14;V1_15;V1_16;V1_17;V1_18;V1_19;V1_20;V1_21
"AGPT";0.0696751600117435;0.0717219416662306;0.0782173974375784;0.0847128532089259;0.0912083089802738;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295
"AGS";0.0696751600117435;0.0717219416662305;0.0782173974375781;0.0847128532089259;0.0912083089802738;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295
"AGT_1";0.0696751600117435;0.0717219416662305;0.0782173974375781;0.0847128532089259;0.0912083089802738;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295
"AHD";0.0696751600117435;0.0717219416662304;0.0782173974375783;0.0847128532089259;0.0912083089802738;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295
"AKGDm";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"ALOA";0.0691999472239688;0.0662285835837963;0.0662285835837962;0.0662285835837962;0.0662285835837963;0.0662285835837962;0.0662285835837962;0.0662285835837962;0.0662285835837962;0.0662285835837962;0.0662285835837962;0.0662285835837962;0.0662285835837962;0.0662285835837962;0.0662285835837962;0.0662285835837962;0.0662285835837962;0.0662285835837962;0.0662285835837962;0.0662285835837962;0.0662285835837962
"ALR1";0.0691999472239688;0.0662285835837963;0.0662285835837962;0.0662285835837962;0.0662285835837963;0.0662285835837962;0.0662285835837962;0.0662285835837962;0.0662285835837962;0.0662285835837962;0.0662285835837962;0.0662285835837962;0.0662285835837962;0.0662285835837962;0.0662285835837962;0.0662285835837962;0.0662285835837962;0.0662285835837962;0.0662285835837962;0.0662285835837962;0.0662285835837962
"ALR2";0.0696751600117435;0.0717219416662306;0.0782173974375783;0.0847128532089259;0.0912083089802738;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295
"ALT";0.0696751600117435;0.0717219416662306;0.0782173974375783;0.0847128532089257;0.0912083089802742;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295
"AMPD";0.0691999472239688;0.0662285835837963;0.0662285835837962;0.0662285835837962;0.0662285835837963;0.0662285835837962;0.0662285835837962;0.0662285835837962;0.0662285835837962;0.0662285835837962;0.0662285835837962;0.0662285835837962;0.0662285835837962;0.0662285835837962;0.0662285835837962;0.0662285835837962;0.0662285835837962;0.0662285835837962;0.0662285835837962;0.0662285835837962;0.0662285835837962
"AMPH";0.0696751600117435;0.0669325515541104;0.0669325515541104;0.0669325515541104;0.0669325515541104;0.0669325515541104;0.0669325515541104;0.0669325515541104;0.0669325515541104;0.0669325515541104;0.0669325515541104;0.0669325515541102;0.0669325515541104;0.0669325515541104;0.0669325515541104;0.0669325515541104;0.0669325515541104;0.0669325515541104;0.0669325515541104;0.0669325515541104;0.0669325515541104
"AMYTRA";0.0692614149743827;0.0662900513342101;0.0662900513342101;0.0662900513342101;0.0662900513342101;0.0662900513342101;0.0662900513342101;0.0662900513342101;0.0662900513342101;0.0662900513342101;0.0662900513342101;0.0662900513342101;0.0662900513342101;0.0662900513342101;0.0662900513342101;0.0662900513342101;0.0662900513342101;0.0662900513342101;0.0662900513342101;0.0662900513342101;0.0662900513342101
"AO";0.0696751600117435;0.0717219416662303;0.0782173974375783;0.0790570802501851;0.0790570802501848;0.0790570802501848;0.0790570802501851;0.0790570802501848;0.0790570802501851;0.0790570802501851;0.079057080250185;0.079057080250185;0.079057080250185;0.079057080250185;0.079057080250185;0.079057080250185;0.079057080250185;0.079057080250185;0.079057080250185;0.079057080250185;0.079057080250185
"APPH";0.0696751600117435;0.0717219416662307;0.0782173974375784;0.0847128532089261;0.0912083089802741;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295
"ARGAH";0.0696584173249472;0.0717219416662306;0.0782173974375783;0.0847128532089259;0.0912083089802738;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295
"AS";0.0696584173249472;0.0717219416662306;0.0782173974375784;0.0847128532089259;0.0912083089802738;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295
"ASL";0.0696584173249472;0.0717219416662306;0.0782173974375784;0.0847128532089259;0.0912083089802738;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295
"ASP-LtoD";0.0696751600117435;0.0717219416662305;0.0782173974375781;0.0847128532089259;0.0912083089802738;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295
"ASS";0.0696751600117435;0.0717219416662303;0.0782173974375799;0.0847128532089262;0.0912083089802743;0.0950723386109305;0.0950723386109305;0.0950723386109305;0.0950723386109305;0.0950723386109305;0.0950723386109305;0.0950723386109305;0.0950723386109305;0.0950723386109305;0.0950723386109305;0.0950723386109305;0.0950723386109305;0.0950723386109305;0.0950723386109305;0.0950723386109305;0.0950723386109305
"ATCase";0.0696751600117435;0.0717219416662307;0.0782173974375785;0.0847128532089261;0.0912083089802742;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295
"ATPM";0.0696751600117435;0.0717219416662305;0.0782173974375783;0.0847128532089259;0.0912083089802738;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295
"ATPS4r";0.0696751600117435;0.0717219416662305;0.0782173974375783;0.0847128532089259;0.0912083089802738;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295
"BIOMASS";0.0696751600117435;0.0717219416662305;0.0782173974375783;0.0847128532089259;0.0912083089802738;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295
"CAT";0.0696751600117435;0.0717219416662305;0.0782173974375783;0.0847128532089273;0.0912083089802738;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295
"CBPS";0.0696751600117435;0.0717219416662306;0.0782173974375783;0.0847128532089259;0.0912083089802738;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295
"CCT";0.0696751600117435;0.0717219416662306;0.078217397437578;0.0847128532089259;0.0912083089802738;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295
"CDA";0.0696751600117435;0.0717219416662306;0.0782173974375783;0.0847128532089259;0.0912083089802738;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295
"CDP-DG";0.0696751600117435;0.0717219416662304;0.0782173974375779;0.084712853208926;0.0912083089802739;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295
"CDPINO";0.0696751600117435;0.0717219416662306;0.078217397437578;0.0847128532089261;0.0912083089802738;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295
"CDPk";0.0696751600117435;0.0717219416662306;0.078217397437578;0.0847128532089259;0.0912083089802738;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295
"CGL";0.0696751600117435;0.0717219416662307;0.0782173974375785;0.084712853208926;0.0912083089802742;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295
"CK";0.0696751600117435;0.0738108217831939;0.0803062775545421;0.08680173332589;0.0932971890972375;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295
"CMPL";0.0696751600117435;0.0717219416662306;0.078217397437578;0.0847128532089259;0.0912083089802738;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295
"CMPk";0.0696751600117435;0.0717219416662304;0.078217397437578;0.0847128532089259;0.0912083089802741;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295
"CO2_t";0.0696751600117435;0.0717219416662306;0.0782173974375784;0.0847128532089259;0.0912083089802738;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295
"CO2_tm";0.0696751600117435;0.0717219416662306;0.0782173974375784;0.0847128532089261;0.0912083089802741;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295
"CPT";0.0696751600117435;0.0696751600117435;0.0696751600117435;0.0696751600117435;0.0696751600117435;0.0696751600117435;0.0696751600117435;0.0696751600117435;0.0696751600117435;0.0696751600117435;0.0696751600117435;0.0696751600117435;0.0696751600117435;0.0696751600117435;0.0696751600117435;0.0696751600117435;0.0696751600117435;0.0696751600117435;0.0696751600117435;0.0696751600117435;0.0696751600117435
"CS";0.0696751600117435;0.0717219416662303;0.0782173974375785;0.084712853208926;0.0912083089802741;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295
"CTPS";0.0696751600117435;0.0717219416662305;0.0782173974375783;0.0847128532089259;0.0912083089802738;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295
"CYSTS";0.0696751600117435;0.0735358019510952;0.0800312577224426;0.0865267134937904;0.0930221692651385;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295
"DGA";0.0696751600117435;0.0717219416662305;0.0782173974375783;0.0847128532089259;0.0912083089802738;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295;0.0950723386109295
"DGK";0.0696751600117435;0.0761706157830913;0.0826660715544391;0.0891615273257869;0.0950888679495475;0.0950888679495475;0.0950888679495475;0.0950888679495475;0.0950888679495475;0.0950888679495475;0.0950888679495475;0.0950888679495475;0.0950888679495475;0.0950888679495475;0.0950888679495475;0.0950888679495475;0.0950888679495475;0.0950888679495475;0.0950888679495475;0.0950888679495475;0.0950888679495475
